Date,1a. open (GBP),1b. open (USD),2a. high (GBP),2b. high (USD),3a. low (GBP),3b. low (USD),4a. close (GBP),4b. close (USD),5. volume,6. market cap (USD)
19/04/2022,32126.80976,40801.13,32881.824,41760,31945.6054,40571,32671.72993,41493.18,35788.85843,35788.85843
18/04/2022,31242.54381,39678.11,32375.3132,41116.73,30343.64797,38536.51,32126.80976,40801.13,54243.49575,54243.49575
17/04/2022,31794.18838,40378.7,31965.03056,40595.67,31138.65426,39546.17,31242.55169,39678.12,19988.49259,19988.49259
16/04/2022,31930.56606,40551.9,32054.54219,40709.35,31489.34647,39991.55,31794.19625,40378.71,15805.44718,15805.44718
15/04/2022,31450.62214,39942.37,32181.32146,40870.36,31312.06336,39766.4,31930.56606,40551.9,24026.35739,24026.35739
14/04/2022,32399.76197,41147.78,32677.1,41500,31143.19756,39551.94,31450.63001,39942.38,36807.01401,36807.01401
13/04/2022,31555.01563,40074.95,32725.37549,41561.31,31172.0164,39588.54,32399.76985,41147.79,41342.27254,41342.27254
12/04/2022,31126.27633,39530.45,32046.3926,40699,30909.09566,39254.63,31555.00776,40074.94,57751.01778,57751.01778
11/04/2022,33195.87849,42158.85,33397.34265,42414.71,30866.08,39200,31126.27633,39530.45,63560.44721,63560.44721
10/04/2022,33664.4681,42753.96,34181.27022,43410.3,32966.8632,41868,33195.87849,42158.85,22771.09403,22771.09403
09/04/2022,33269.24055,42252.02,33700.72,42800,33169.60295,42125.48,33664.47598,42753.97,17891.66047,17891.66047
08/04/2022,34207.96308,43444.2,34622.46619,43970.62,33155.16204,42107.14,33269.23267,42252.01,42375.04203,42375.04203
07/04/2022,33992.42808,43170.47,34567.63953,43900.99,33643.51539,42727.35,34207.95521,43444.19,37396.54156,37396.54156
06/04/2022,35824.763,45497.54,35832.32204,45507.14,33953.4754,43121,33992.42808,43170.47,60849.32936,60849.32936
05/04/2022,36677.4857,46580.5,37165.28,47200,35711.58999,45353.81,35824.77087,45497.55,42192.74852,42192.74852
04/04/2022,36541.15526,46407.36,36921.74505,46890.71,35525.9132,45118,36677.49357,46580.51,44641.87514,44641.87514
03/04/2022,36071.57353,45810.99,37357.49221,47444.11,35851.04641,45530.92,36541.14739,46407.35,33394.67794,33394.67794
02/04/2022,36443.62003,46283.49,37175.5162,47213,35921.188,45620,36071.5814,45811,37073.53582,37073.53582
01/04/2022,35834.84959,45510.35,36787.39887,46720.09,34803.08,44200,36443.62003,46283.49,56271.06474,56271.06474
31/03/2022,37061.33533,47067.99,37480.24,47600,35590.48,45200,35834.84172,45510.34,48645.12667,48645.12667
30/03/2022,37350.15365,47434.79,37559.15323,47700.22,36571.12371,46445.42,37061.33533,47067.99,40947.2085,40947.2085
29/03/2022,37104.02815,47122.21,37871.16048,48096.47,36969.09929,46950.85,37350.16152,47434.8,36772.28457,36772.28457
28/03/2022,36872.17822,46827.76,37944.68002,48189.84,36742.88714,46663.56,37104.02815,47122.21,58949.2614,58949.2614
27/03/2022,35048.174,44511.27,37007.0126,46999,34977.4576,44421.46,36872.17822,46827.76,41874.91071,41874.91071
26/03/2022,34892.18218,44313.16,35270.00033,44792.99,34702.26918,44071.97,35048.174,44511.27,23041.61741,23041.61741
25/03/2022,34638.8756,43991.46,35507.12584,45094.14,34314.1046,43579,34892.18218,44313.16,54614.43648,54614.43648
24/03/2022,33765.88522,42882.76,34819.52879,44220.89,33512.1062,42560.46,34638.8756,43991.46,56195.12374,56195.12374
23/03/2022,33357.51596,42364.13,33878.6409,43025.96,32875.10748,41751.47,33765.88522,42882.76,40828.87039,40828.87039
22/03/2022,32285.17952,41002.26,34142.4514,43361,32185.37657,40875.51,33357.51596,42364.13,59454.94294,59454.94294
21/03/2022,32489.78541,41262.11,32711.91883,41544.22,31864.45596,40467.94,32285.17165,41002.25,39426.24877,39426.24877
20/03/2022,33229.16976,42201.13,33304.07512,42296.26,32213.3214,40911,32489.78541,41262.11,30653.33468,30653.33468
19/03/2022,32879.86337,41757.51,33385.76,42400,32676.54095,41499.29,33229.16976,42201.13,29067.18108,29067.18108
18/03/2022,32218.74659,40917.89,33326.72075,42325.02,31602.3305,40135.04,32879.86337,41757.51,45408.00969,45408.00969
17/03/2022,32373.17147,41114.01,32660.42287,41478.82,31889.7,40500,32218.75446,40917.9,37189.38087,37189.38087
16/03/2022,30929.33184,39280.33,32848.7532,41718,30573.54515,38828.48,32373.1636,41114,88120.76167,88120.76167
15/03/2022,31237.23674,39671.37,31407.50411,39887.61,29998.62504,38098.33,30929.33184,39280.33,46015.54926,46015.54926
14/03/2022,29745.88539,37777.35,31454.36229,39947.12,29570.807,37555,31237.23674,39671.37,46945.45375,46945.45375
13/03/2022,30556.90739,38807.35,30952.694,39310,29589.31877,37578.51,29745.87752,37777.34,32791.82359,32791.82359
12/03/2022,30495.66342,38729.57,31091.83545,39486.71,30441.29345,38660.52,30556.91526,38807.36,24034.36432,24034.36432
11/03/2022,31040.89067,39422.01,31682.03112,40236.26,30097.26264,38223.6,30495.66342,38729.57,59018.7642,59018.7642
10/03/2022,33024.89458,41941.7,33102.00466,42039.63,30346.1834,38539.73,31040.8828,39422,71962.93154,71962.93154
09/03/2022,30496.49806,38730.63,33538.56284,42594.06,30438.08873,38656.45,33024.90245,41941.71,67392.58799,67392.58799
08/03/2022,29911.75907,37988.01,30993.70179,39362.08,29816.98761,37867.65,30496.49806,38730.63,55583.06638,55583.06638
07/03/2022,30252.53792,38420.8,31139.75662,39547.57,29255.847,37155,29911.7512,37988,63994.11559,63994.11559
06/03/2022,31021.96158,39397.97,31254.95324,39693.87,29990.94002,38088.57,30252.54579,38420.81,39677.26158,39677.26158
05/03/2022,30825.64701,39148.65,31191.46518,39613.24,30242.13637,38407.59,31021.9537,39397.96,30363.13341,30363.13341
04/03/2022,33428.2796,42454,33485.99602,42527.3,30354.27,38550,30825.65488,39148.66,61964.68498,61964.68498
03/03/2022,34561.34033,43892.99,34725.22189,44101.12,32938.73727,41832.28,33428.2796,42454,50940.61021,50940.61021
02/03/2022,34977.25288,44421.2,35747.96,45400,34121.26247,43334.09,34561.33245,43892.98,57782.65081,57782.65081
01/03/2022,33984.184,43160,35392.8426,44949,33708.57825,42809.98,34977.25288,44421.2,61743.09873,61743.09873
28/02/2022,29684.25559,37699.08,34823.42642,44225.84,29488.26386,37450.17,33984.184,43160,73945.63858,73945.63858
27/02/2022,30800.5132,39116.73,31382.37818,39855.7,29133.8,37000,29684.24772,37699.07,46229.44719,46229.44719
26/02/2022,30881.16658,39219.16,31770.36953,40348.45,30372.52193,38573.18,30800.50533,39116.72,29361.2568,29361.2568
25/02/2022,30180.00263,38328.68,31246.81152,39683.53,29932.51494,38014.37,30881.17446,39219.17,56574.57125,56574.57125
24/02/2022,29330.66575,37250.02,31372.3782,39843,27025.36327,34322.28,30178.84515,38327.21,120476.2946,120476.2946
23/02/2022,30102.56184,38230.33,30905.39488,39249.93,29162.76845,37036.79,29330.65787,37250.01,43560.732,43560.732
22/02/2022,29140.22518,37008.16,30258.9946,38429,28621.99,36350,30102.56184,38230.33,53785.94589,53785.94589
21/02/2022,30225.83719,38386.89,31097.85119,39494.35,28976.32,36800,29140.22518,37008.16,62347.68496,62347.68496
20/02/2022,31558.33846,40079.17,31594.77146,40125.44,29921.2,38000,30225.83719,38386.89,33439.29011,33439.29011
19/02/2022,31475.88193,39974.45,31845.85757,40444.32,31211.77222,39639.03,31558.33846,40079.17,18042.0551,18042.0551
18/02/2022,31902.07005,40515.71,32251.80951,40959.88,31062.93,39450,31475.87406,39974.44,43845.92241,43845.92241
17/02/2022,34546.04114,43873.56,34775.29265,44164.71,31553.64555,40073.21,31902.06218,40515.7,47245.99494,47245.99494
16/02/2022,35074.61489,44544.85,35078.64638,44549.97,34099.9318,43307,34546.04114,43873.56,28471.8727,28471.8727
15/02/2022,33492.79916,42535.94,35237.25236,44751.4,33407.04342,42427.03,35074.62276,44544.86,38095.19576,38095.19576
14/02/2022,33113.04401,42053.65,33734.10576,42842.4,32716.91094,41550.56,33492.79916,42535.94,34010.1306,34010.1306
13/02/2022,33242.35084,42217.87,33669.224,42760,32968.438,41870,33113.05188,42053.66,17732.08113,17732.08113
12/02/2022,33365.075,42373.73,33920.79043,43079.49,32825.82411,41688.88,33242.35084,42217.87,26556.85681,26556.85681
11/02/2022,34248.30946,43495.44,34582.608,43920,33022.38277,41938.51,33365.075,42373.73,44975.1687,44975.1687
10/02/2022,34939.07185,44372.71,36079.4554,45821,33995.21547,43174.01,34248.30946,43495.44,62357.29091,62357.29091
09/02/2022,34679.4582,44043,35274.7326,44799,33951.05021,43117.92,34939.07973,44372.72,34428.16729,34428.16729
08/02/2022,34519.60813,43839.99,35820.4008,45492,33595.2084,42666,34679.45033,44042.99,64880.29387,64880.29387
07/02/2022,33370.69704,42380.87,35039.6937,44500.5,32791.94229,41645.85,34519.60813,43839.99,51060.62006,51060.62006
06/02/2022,32584.65924,41382.6,33587.3344,42656,32375.17934,41116.56,33370.69704,42380.87,22405.16704,22405.16704
05/02/2022,32733.55658,41571.7,33002.83951,41913.69,32159.78607,40843.01,32584.65137,41382.59,32532.34372,32532.34372
04/02/2022,29379.45305,37311.98,32891.53264,41772.33,29154.8472,37026.73,32735.56445,41574.25,64703.95874,64703.95874
03/02/2022,29052.20174,36896.37,29438.5238,37387,28543.25,36250,29379.16171,37311.61,32081.10999,32081.10999
02/02/2022,30468.12017,38694.59,30595.15141,38855.92,28808.56443,36586.95,29052.19386,36896.36,35794.6813,35794.6813
01/02/2022,30288.83706,38466.9,30917.41848,39265.2,29921.2,38000,30468.12017,38694.59,34574.44663,34574.44663
31/01/2022,29828.08995,37881.75,30507.0256,38744,28844.51711,36632.61,30288.83706,38466.9,36855.2458,36855.2458
30/01/2022,30052.56194,38166.83,30204.08132,38359.26,29410.67346,37351.63,29828.09782,37881.76,21430.66527,21430.66527
29/01/2022,29698.02722,37716.57,30488.71068,38720.74,29345.16966,37268.44,30052.56982,38166.84,26129.49682,26129.49682
28/01/2022,29259.87061,37160.11,29921.2,38000,28468.45487,36155.01,29698.01934,37716.56,42154.26956,42154.26956
27/01/2022,28982.02078,36807.24,29318.42168,37234.47,27958.21967,35507.01,29259.86274,37160.1,53020.87934,53020.87934
26/01/2022,29100.98117,36958.32,30645.59225,38919.98,28531.14766,36234.63,28983.67432,36809.34,69830.16036,69830.16036
25/01/2022,28866.35959,36660.35,29563.04324,37545.14,28110.9674,35701,29100.98117,36958.32,49232.40183,49232.40183
24/01/2022,28538.95867,36244.55,29566.87,37550,25918.97966,32917.17,28866.35959,36660.35,91904.75321,91904.75321
23/01/2022,27615.23611,35071.42,28739.3126,36499,27244.83527,34601.01,28538.95867,36244.55,44279.52354,44279.52354
22/01/2022,28697.03709,36445.31,29004.05223,36835.22,26777.8992,34008,27615.23611,35071.42,90471.33896,90471.33896
21/01/2022,32032.15641,40680.92,32362.14,41100,27905.81033,35440.45,28697.03709,36445.31,88860.892,88860.892
20/01/2022,32803.084,41660,34255.837,43505,31931.67629,40553.31,32032.14853,40680.91,42330.33953,42330.33953
19/01/2022,33348.05929,42352.12,33511.05896,42559.13,32392.50214,41138.56,32803.09187,41660.01,31685.72159,31685.72159
18/01/2022,33229.56346,42201.63,33614.8934,42691,32480.25,41250,33348.05929,42352.12,29324.08257,29324.08257
17/01/2022,33914.62508,43071.66,33996.92413,43176.18,32708.92671,41540.42,33229.55559,42201.62,27562.08613,27562.08613
16/01/2022,33924.56995,43084.29,34232.215,43475,33528.90145,42581.79,33914.62508,43071.66,20602.35271,20602.35271
15/01/2022,33905.4125,43059.96,34488.12,43800,33507.807,42555,33924.56995,43084.29,21936.05616,21936.05616
14/01/2022,33510.44479,42558.35,34211.56937,43448.78,32855.01303,41725.95,33905.4125,43059.96,32640.88292,32640.88292
13/01/2022,34568.94661,43902.65,35039.3,44500,33315.85463,42311.22,33511.83061,42560.11,34910.87762,34910.87762
12/01/2022,33645.04295,42729.29,34899.1428,44322,33425.13,42450,34568.95448,43902.66,33943.2928,33943.2928
11/01/2022,32931.02863,41822.49,33936.94,43100,32495.15548,41268.93,33645.04295,42729.29,37296.43729,37296.43729
10/01/2022,32964.20179,41864.62,33266.4689,42248.5,31220.41,39650,32931.02863,41822.49,50729.17019,50729.17019
09/01/2022,32818.62728,41679.74,33690.24758,42786.7,32440.89575,41200.02,32964.20179,41864.62,22724.39426,22724.39426
08/01/2022,32729.44635,41566.48,33307.02,42300,31890.4874,40501,32818.62728,41679.74,32952.73111,32952.73111
07/01/2022,33923.00302,43082.3,33973.02654,43145.83,31976.314,40610,32729.44635,41566.48,54836.50818,54836.50818
06/01/2022,34213.42764,43451.14,34500.7184,43816,33409.83869,42430.58,33923.01089,43082.31,38880.37305,38880.37305
05/01/2022,36088.12467,45832.01,37062.918,47070,33464.5,42500,34213.41976,43451.13,51784.11857,51784.11857
04/01/2022,36571.65914,46446.1,37446.807,47557.54,35826.7,45500,36088.12467,45832.01,35491.4136,35491.4136
03/01/2022,37233.13813,47286.18,37456.618,47570,35981.0304,45696,36571.65914,46446.1,27662.0771,27662.0771
02/01/2022,37576.82248,47722.66,37787.326,47990,36735.3596,46654,37233.13813,47286.18,18340.4604,18340.4604
01/01/2022,36391.21068,46216.93,37759.47566,47954.63,36384.47054,46208.37,37576.81461,47722.65,19604.46325,19604.46325
31/12/2021,37102.98091,47120.88,38226.89992,48548.26,35966.8572,45678,36391.21068,46216.93,34937.99796,34937.99796
30/12/2021,36586.27328,46464.66,37716.46,47900,36141.66,45900,37102.97304,47120.87,30352.29569,30352.29569
29/12/2021,37435.94088,47543.74,37904.71159,48139.08,36296.76993,46096.99,36586.27328,46464.66,39498.87,39498.87
28/12/2021,39922.31386,50701.44,39924.36897,50704.05,37254.26407,47313.01,37435.94088,47543.74,45853.33924,45853.33924
27/12/2021,39980.61295,50775.48,41014.0912,52088,39723.5426,50449,39922.31386,50701.44,28792.21566,28792.21566
26/12/2021,39684.70016,50399.67,40377.872,51280,38907.0088,49412,39980.62083,50775.49,22569.88914,22569.88914
25/12/2021,40015.66013,50819.99,40280.4155,51156.23,39482.06277,50142.32,39684.69228,50399.66,19135.51613,19135.51613
24/12/2021,40030.48687,50838.82,40795.194,51810,39672.70018,50384.43,40015.668,50820,31684.84269,31684.84269
23/12/2021,38258.32506,48588.17,40452.675,51375,37732.53871,47920.42,40030.47899,50838.81,35192.54046,35192.54046
22/12/2021,38494.08837,48887.59,39036.24476,49576.13,38127.38044,48421.87,38258.31718,48588.16,27004.2022,27004.2022
21/12/2021,36940.21746,46914.17,38841.6231,49328.96,36716.462,46630,38495.89151,48889.88,37713.92924,37713.92924
20/12/2021,36756.80838,46681.24,37431.08262,47537.57,35873.03849,45558.85,36940.20958,46914.16,35848.50609,35848.50609
19/12/2021,36877.46168,46834.47,38031.42787,48300.01,36540.80093,46406.91,36756.8005,46681.23,29305.70665,29305.70665
18/12/2021,36325.77774,46133.83,37316.75214,47392.37,35826.7,45500,36877.46955,46834.48,25020.05271,25020.05271
17/12/2021,37505.73601,47632.38,37792.0189,47995.96,35792.0544,45456,36323.70688,46131.2,43104.4887,43104.4887
16/12/2021,38476.28525,48864.98,38926.24498,49436.43,37410.1614,47511,37505.73601,47632.38,31949.86739,31949.86739
15/12/2021,38060.51443,48336.95,38976.3,49500,36651.1078,46547,38476.28525,48864.98,51629.181,51629.181
14/12/2021,36773.75322,46702.76,38346.70283,48700.41,36448.746,46290,38065.49867,48343.28,39955.98445,39955.98445
13/12/2021,39412.44086,50053.9,39519.58238,50189.97,35962.72335,45672.75,36773.74535,46702.75,50869.52093,50869.52093
12/12/2021,38889.67813,49389.99,39981.8098,50777,38297.5612,48638,39412.44086,50053.9,26017.93421,26017.93421
11/12/2021,37118.4612,47140.54,38965.04805,49485.71,36811.7374,46751,38889.67813,49389.99,28889.19358,28889.19358
10/12/2021,37429.76766,47535.9,39468.425,50125,36891.2648,46852,37118.4612,47140.54,44233.57391,44233.57391
09/12/2021,39741.01501,50471.19,39998.15622,50797.76,37259.768,47320,37437.39757,47545.59,37692.68665,37692.68665
08/12/2021,39833.73923,50588.95,40314.88,51200,38267.64,48600,39741.01501,50471.19,38425.92466,38425.92466
07/12/2021,39717.95993,50441.91,40894.66624,51936.33,39401.29128,50039.74,39833.73923,50588.95,38253.46877,38253.46877
06/12/2021,38894.66237,49396.32,40071.66001,50891.11,37086.54,47100,39717.96781,50441.92,58571.21575,58571.21575
05/12/2021,38702.647,49152.46,39133.03197,49699.05,37580.40515,47727.21,38894.67024,49396.33,45580.82012,45580.82012
04/12/2021,42205.46677,53601.05,42408.65534,53859.1,33071.03622,42000.3,38702.65488,49152.47,114203.3737,114203.3737
03/12/2021,44475.70632,56484.26,45354.24,57600,40692.832,51680,42205.46677,53601.05,58927.69027,58927.69027
02/12/2021,45026.73672,57184.07,45177.44508,57375.47,43919.4161,55777.77,44472.61972,56480.34,37574.05976,37574.05976
01/12/2021,44842.87094,56950.56,46498.76527,59053.55,44455.03707,56458.01,45026.73672,57184.07,44956.63656,44956.63656
30/11/2021,45493.01925,57776.25,46595.96193,59176.99,43996.40807,55875.55,44842.87094,56950.56,49161.05194,49161.05194
29/11/2021,45098.24839,57274.89,46351.06478,58865.97,44619.33596,56666.67,45493.01925,57776.25,40125.28009,40125.28009
28/11/2021,43083.74848,54716.47,45232.23237,57445.05,41934.27834,53256.64,45098.24051,57274.88,36163.7137,36163.7137
27/11/2021,42302.05713,53723.72,43527.472,55280,42212.514,53610,43087.33902,54721.03,29716.99957,29716.99957
26/11/2021,46425.39534,58960.37,46574.71,59150,42125.9,53500,42304.26972,53726.53,65927.87066,65927.87066
25/11/2021,44990.68955,57138.29,46770.69386,59398.9,44881.8,57000,46425.38746,58960.36,42153.51522,42153.51522
24/11/2021,45307.98812,57541.26,45460.539,57735,43966.0538,55837,44990.68955,57138.29,39612.04964,39612.04964
23/11/2021,44286.39174,56243.83,45677.06613,58009.99,43556.6058,55317,45307.996,57541.27,49917.85017,49917.85017
22/11/2021,46155.57698,58617.7,46806.2056,59444,43787.314,55610,44289.02953,56247.18,51724.32047,51724.32047
21/11/2021,47013.70125,59707.52,47267.43302,60029.76,46052.38821,58486.65,46158.97855,58622.02,31902.22785,31902.22785
20/11/2021,45714.16054,58057.1,47121.953,59845,45159.7522,57353,47013.69337,59707.51,33811.5901,33811.5901
19/11/2021,44796.46159,56891.62,45921.168,58320,43779.44,55600,45710.33378,58052.24,50715.88726,50715.88726
18/11/2021,47515.54276,60344.86,48012.5024,60976,44467.83232,56474.26,44796.46159,56891.62,62146.99931,62146.99931
17/11/2021,47290.35424,60058.87,47905.5971,60840.23,45962.9002,58373,47515.55064,60344.87,46289.38491,46289.38491
16/11/2021,50083.9392,63606.73,50092.26989,63617.31,46121.22272,58574.07,47290.35424,60058.87,77455.15609,77455.15609
15/11/2021,51589.74721,65519.11,52284.79307,66401.82,49921.16,63400,50083.94708,63606.74,37829.37124,37829.37124
14/11/2021,50692.81987,64380.01,51614.47157,65550.51,50059.955,63576.27,51589.73934,65519.1,25705.07347,25705.07347
13/11/2021,50489.83603,64122.22,51181,65000,49889.83723,63360.22,50692.812,64380,22504.97383,22504.97383
12/11/2021,51003.24445,64774.25,51535.88118,65450.7,49037.6972,62278,50489.8439,64122.23,44490.10816,44490.10816
11/11/2021,51088.41751,64882.42,51653.49512,65600.07,50472.34,64100,51003.25232,64774.26,37237.98058,37237.98058
10/11/2021,52714.59536,66947.67,54330.6,69000,49466.75146,62822.9,51088.42538,64882.43,65171.50405,65171.50405
09/11/2021,53169.83067,67525.82,53955.99445,68524.25,52143.51776,66222.4,52714.58748,66947.66,44661.37807,44661.37807
08/11/2021,49821.61689,63273.58,53377.0586,67789,49821.61689,63273.58,53169.83854,67525.83,54442.09455,54442.09455
07/11/2021,48401.96619,61470.62,49831.67199,63286.35,48285.55697,61322.78,49821.62477,63273.59,25515.6883,25515.6883
06/11/2021,47984.29773,60940.18,48472.72983,61560.49,47283.37,60050,48401.95831,61470.61,25590.57408,25590.57408
05/11/2021,48342.43087,61395.01,49287.86993,62595.72,47811.7154,60721,47981.88829,60937.12,31604.48749,31604.48749
04/11/2021,49524.69623,62896.49,49674.16049,63086.31,47777.07767,60677.01,48342.43087,61395.01,35930.93314,35930.93314
03/11/2021,49779.87682,63220.57,49999.9,63500,47545.38522,60382.76,49524.68835,62896.48,43336.09049,43336.09049
02/11/2021,47961.41589,60911.12,50606.198,64270,47735.87303,60624.68,49779.42013,63219.99,46368.2841,46368.2841
01/11/2021,48267.47039,61299.81,49163.47648,62437.74,46775.497,59405,47961.40801,60911.11,44687.66672,44687.66672
31/10/2021,48707.92621,61859.19,49137.93322,62405.3,47200.97646,59945.36,48267.46252,61299.8,39267.63794,39267.63794
30/10/2021,49018.56338,62253.7,49101.67345,62359.25,47773.9202,60673,48707.92621,61859.19,31478.12566,31478.12566
29/10/2021,47697.46366,60575.9,49590.452,62980,47381.64539,60174.81,49018.57125,62253.71,43973.90414,43973.90414
28/10/2021,45994.74266,58413.44,49211.7126,62499,45527.468,57820,47697.45579,60575.89,61056.35301,61056.35301
27/10/2021,47502.90499,60328.81,48421.9504,61496,45669.2,58000,45994.74266,58413.44,62124.49016,62124.49016
26/10/2021,49668.23137,63078.78,49837.28615,63293.48,47100.33887,59817.55,47502.90499,60328.81,40217.50083,40217.50083
25/10/2021,47915.03803,60852.22,50165.75006,63710.63,47755.81,60650,49668.23137,63078.78,36853.83806,36853.83806
24/10/2021,48257.18695,61286.75,48425.1,61500,46858.67006,59510.63,47915.03803,60852.22,31226.57676,31226.57676
23/10/2021,47785.9123,60688.23,48620.09174,61747.64,46899.23691,59562.15,48257.18695,61286.75,27626.93678,27626.93678
22/10/2021,48970.88631,62193.15,50182.88389,63732.39,47244,60000,47785.90443,60688.22,52119.35886,52119.35886
21/10/2021,51969.50236,66001.4,52472.13128,66639.74,48818.8,62000,48970.88631,62193.15,68538.64537,68538.64537
20/10/2021,50614.53657,64280.59,52755.8,67000,49985.25436,63481.4,51969.51023,66001.41,51428.93486,51428.93486
19/10/2021,48823.20944,62005.6,50776.2764,64486,48285.11603,61322.22,50614.53657,64280.59,53628.10774,53628.10774
18/10/2021,48447.39917,61528.32,49366.65717,62695.78,47121.51993,59844.45,48826.54802,62009.84,51798.44844,51798.44844
17/10/2021,47933.42382,60875.57,48597.06029,61718.39,46427.4662,58963,48447.40704,61528.33,39099.24124,39099.24124
16/10/2021,48560.86351,61672.42,49116.76791,62378.42,47362.11,60150,47933.42382,60875.57,35467.88096,35467.88096
15/10/2021,45155.76796,57347.94,49553.4442,62933,44763.69,56850,48560.86351,61672.42,82512.90802,82512.90802
14/10/2021,45173.79154,57370.83,46088.522,58532.54,44738.53257,56818.05,45155.76796,57347.94,43053.33678,43053.33678
13/10/2021,44091.96693,55996.91,45493.6098,57777,42651.24541,54167.19,45170.7758,57367,55808.44492,55808.44492
12/10/2021,45252.94099,57471.35,45417.232,57680,42424.3246,53879,44091.98268,55996.93,53471.2855,53471.2855
11/10/2021,43038.50447,54659.01,45542.4601,57839.04,42846.41824,54415.06,45252.94099,57471.35,52933.16575,52933.16575
10/10/2021,43267.40953,54949.72,44536.37549,56561.31,42582.592,54080,43038.4966,54659,89237.83613,89237.83613
09/10/2021,42484.69456,53955.67,43692.0386,55489,42253.19896,53661.67,43267.40953,54949.72,55177.08013,55177.08013
08/10/2021,42350.48223,53785.22,44173.14,56100,42218.50611,53617.61,42481.35598,53951.43,46160.25785,46160.25785
07/10/2021,43555.031,55315,43568.66089,55332.31,42013.3018,53357,42350.48223,53785.22,54917.37766,54917.37766
06/10/2021,40529.04493,51471.99,43897.55,55750,39671.10963,50382.41,43555.031,55315,79877.54518,79877.54518
05/10/2021,38759.70988,49224.93,40855.27262,51886.3,38600.23776,49022.4,40529.04493,51471.99,52125.66793,52125.66793
04/10/2021,37952.68787,48200.01,39004.74089,49536.12,36921.9734,46891,38759.71776,49224.94,46796.49372,46796.49372
03/10/2021,37507.71239,47634.89,38762.19019,49228.08,37077.0912,47088,37952.68787,48200.01,30825.05601,30825.05601
02/10/2021,37906.69584,48141.6,38060.23097,48336.59,37346.52373,47430.18,37507.72026,47634.9,30508.98131,30508.98131
01/10/2021,34503.87587,43820.01,38184.963,48495,34081.05782,43283.03,37906.70371,48141.61,66244.87492,66244.87492
30/09/2021,32696.22595,41524.29,34756.91474,44141.37,32606.36786,41410.17,34507.09634,43824.1,46381.22781,46381.22781
29/09/2021,32303.09287,41025.01,33535.366,42590,32089.60511,40753.88,32696.21807,41524.28,33511.53487,33511.53487
28/09/2021,33186.82339,42147.35,33690.78301,42787.38,32195.2112,40888,32304.2976,41026.54,43372.2624,43372.2624
27/09/2021,33984.89266,43160.9,34921.19,44350,33147.9652,42098,33186.82339,42147.35,39776.84383,39776.84383
26/09/2021,33598.85406,42670.63,34606.23,43950,32086.55,40750,33984.89266,43160.9,49879.99765,49879.99765
25/09/2021,33709.05069,42810.58,33832.08982,42966.84,32792.28087,41646.28,33598.86194,42670.64,33594.57189,33594.57189
24/09/2021,35326.90572,44865.26,35590.48,45200,32027.495,40675,33709.04282,42810.57,84113.42629,84113.42629
23/09/2021,34288.41174,43546.37,35415.6772,44978,33912.60147,43069.09,35326.90572,44865.26,48699.57655,48699.57655
22/09/2021,32074.02247,40734.09,34646.03307,44000.55,31941.18809,40565.39,34286.23851,43543.61,58349.05542,58349.05542
21/09/2021,33871.30234,43016.64,34361.3486,43639,31181.04,39600,32074.25081,40734.38,84534.08049,84534.08049
20/09/2021,37198.15395,47241.75,37281.22465,47347.25,33464.5,42500,33870.49919,43015.62,78003.52444,78003.52444
19/09/2021,38025.71135,48292.75,38088.76634,48372.83,36873.29633,46829.18,37198.15395,47241.75,29847.24349,29847.24349
18/09/2021,37244.00425,47299.98,38459.13568,48843.2,37035.79994,47035.56,38025.70348,48292.74,30906.47038,30906.47038
17/09/2021,37588.75159,47737.81,37913.31,48150,36771.23354,46699.56,37244.00425,47299.98,34461.92776,34461.92776
16/09/2021,37890.79036,48121.4,38233.7818,48557,37024.41414,47021.1,37588.75947,47737.82,40725.08895,40725.08895
15/09/2021,37089.12267,47103.28,38188.9,48500,36757.65877,46682.32,37890.79823,48121.41,43204.71174,43204.71174
14/09/2021,35386.32293,44940.72,37204.65,47250,35113.66206,44594.44,37095.61085,47111.52,44855.85099,44855.85099
13/09/2021,36240.2661,46025.23,36913.312,46880,34149.538,43370,35386.3308,44940.73,65429.15056,65429.15056
12/09/2021,35569.75563,45173.68,36582.604,46460,35229.89804,44742.06,36240.27398,46025.24,32094.28052,32094.28052
11/09/2021,35308.74828,44842.2,36210.89608,45987.93,35214.27603,44722.22,35569.76351,45173.69,30440.4081,30440.4081
10/09/2021,36531.53324,46395.14,37033.7842,47033,34749.76515,44132.29,35315.60653,44850.91,49048.26618,49048.26618
09/09/2021,36258.43929,46048.31,37322.73638,47399.97,35836.99919,45513.08,36531.53324,46395.14,50651.66002,50651.66002
08/09/2021,36904.31202,46868.57,37276.29553,47340.99,34970.02455,44412.02,36258.43929,46048.31,65069.3152,65069.3152
07/09/2021,41469.36588,52666.2,41669.208,52920,33734.61757,42843.05,36900.501,46863.73,123048.8027,123048.8027
06/09/2021,40753.36731,51756.88,41558.972,52780,40133.25044,50969.33,41467.55486,52663.9,49249.66708,49249.66708
05/09/2021,39305.071,49917.54,40866.06,51900,38936.93,49450,40753.36731,51756.88,40544.83587,40544.83587
04/09/2021,39368.4252,49998,39791.80231,50535.69,38873.938,49370,39303.57494,49915.64,34664.65959,34664.65959
03/09/2021,38776.79646,49246.63,40157.4,51000,38044.67982,48316.84,39369.32284,49999.14,59025.64416,59025.64416
